Token,Lemma,POS,Dep,Head_Lemma,Is_Stop,Is_Alpha,Is_Dialogue,Sentence_ID,Token_Index
",",",",PUNCT,punct,give,False,False,True,4131,104546
so,so,ADV,advmod,wholly,True,True,True,4131,104547
wholly,wholly,ADV,advmod,give,False,True,True,4131,104548
give,give,VERB,ROOT,give,True,True,True,4131,104549
him,he,PRON,dobj,give,True,True,True,4131,104550
up,up,ADP,prt,give,True,True,True,4131,104551
",",",",PUNCT,punct,give,False,False,True,4131,104552
as,as,SCONJ,mark,believe,True,True,True,4131,104553
to,to,PART,aux,believe,True,True,True,4131,104554
believe,believe,VERB,advcl,give,False,True,True,4131,104555
him,he,PRON,nsubj,capable,True,True,True,4131,104556
capable,capable,ADJ,ccomp,believe,False,True,True,4131,104557
of,of,ADP,prep,capable,True,True,True,4131,104558
it,it,PRON,pobj,of,True,True,True,4131,104559
?,?,PUNCT,punct,give,False,False,True,4131,104560
”,"""",PUNCT,punct,give,False,False,True,4131,104561
“,"""",PUNCT,punct,of,False,False,True,4132,104562
Not,not,PART,neg,perhaps,True,True,True,4132,104563
perhaps,perhaps,ADV,advmod,of,True,True,True,4132,104564
of,of,ADP,ROOT,of,True,True,True,4132,104565
neglecting,neglect,VERB,pcomp,of,False,True,True,4132,104566
his,his,PRON,poss,interest,True,True,True,4132,104567
own,own,ADJ,amod,interest,True,True,True,4132,104568
interest,interest,NOUN,dobj,neglect,False,True,True,4132,104569
.,.,PUNCT,punct,of,False,False,True,4132,104570
But,but,CCONJ,cc,believe,True,True,True,4133,104571
of,of,ADP,prep,believe,True,True,True,4133,104572
every,every,DET,det,neglect,True,True,True,4133,104573
other,other,ADJ,amod,neglect,True,True,True,4133,104574
neglect,neglect,NOUN,pobj,of,False,True,True,4133,104575
I,i,PRON,nsubj,believe,True,True,True,4133,104576
can,can,AUX,aux,believe,True,True,True,4133,104577
believe,believe,VERB,ROOT,believe,False,True,True,4133,104578
him,he,PRON,nsubj,capable,True,True,True,4133,104579
capable,capable,ADJ,ccomp,believe,False,True,True,4133,104580
.,.,PUNCT,punct,believe,False,False,True,4133,104581
If,if,SCONJ,mark,be,True,True,True,4134,104582
",",",",PUNCT,punct,be,False,False,True,4134,104583
indeed,indeed,ADV,advmod,be,True,True,True,4134,104584
",",",",PUNCT,punct,be,False,False,True,4134,104585
it,it,PRON,nsubj,be,True,True,True,4134,104586
should,should,AUX,aux,be,True,True,True,4134,104587
be,be,AUX,ROOT,be,True,True,True,4134,104588
so,so,ADV,advmod,be,True,True,True,4134,104589
!,!,PUNCT,punct,be,False,False,True,4134,104590
But,but,CCONJ,cc,hope,True,True,True,4135,104591
I,i,PRON,nsubj,hope,True,True,True,4135,104592
dare,dare,AUX,aux,hope,False,True,True,4135,104593
not,not,PART,neg,hope,True,True,True,4135,104594
hope,hope,VERB,ROOT,hope,False,True,True,4135,104595
it,it,PRON,dobj,hope,True,True,True,4135,104596
.,.,PUNCT,punct,hope,False,False,True,4135,104597
Why,why,SCONJ,advmod,go,True,True,True,4136,104598
should,should,AUX,aux,go,True,True,True,4136,104599
they,they,PRON,nsubj,go,True,True,True,4136,104600
not,not,PART,neg,go,True,True,True,4136,104601
go,go,VERB,ROOT,go,True,True,True,4136,104602
on,on,ADP,prt,go,True,True,True,4136,104603
to,to,ADP,prep,go,True,True,True,4136,104604
Scotland,scotland,PROPN,pobj,to,False,True,True,4136,104605
",",",",PUNCT,punct,go,False,False,True,4136,104606
if,if,SCONJ,mark,be,True,True,True,4136,104607
that,that,PRON,nsubj,be,True,True,True,4136,104608
had,have,AUX,aux,be,True,True,True,4136,104609
been,be,AUX,advcl,go,True,True,True,4136,104610
the,the,DET,det,case,True,True,True,4136,104611
case,case,NOUN,attr,be,False,True,True,4136,104612
?,?,PUNCT,punct,go,False,False,True,4136,104613
”,"""",PUNCT,punct,go,False,False,True,4136,104614
“,"""",PUNCT,punct,be,False,False,True,4137,104615
In,in,ADP,prep,be,True,True,True,4137,104616
the,the,DET,det,place,True,True,True,4137,104617
first,first,ADJ,amod,place,True,True,True,4137,104618
place,place,NOUN,pobj,in,False,True,True,4137,104619
",",",",PUNCT,punct,be,False,False,True,4137,104620
”,"""",PUNCT,punct,be,False,False,True,4137,104621
replied,reply,VERB,parataxis,be,False,True,False,4137,104622
Mr.,mr.,PROPN,compound,gardiner,False,False,False,4137,104623
Gardiner,gardiner,PROPN,nsubj,reply,False,True,False,4137,104624
",",",",PUNCT,punct,reply,False,False,False,4137,104625
“,"""",PUNCT,punct,be,False,False,True,4137,104626
there,there,PRON,expl,be,True,True,True,4137,104627
is,be,VERB,ROOT,be,True,True,True,4137,104628
no,no,DET,det,proof,True,True,True,4137,104629
absolute,absolute,ADJ,amod,proof,False,True,True,4137,104630
proof,proof,NOUN,attr,be,False,True,True,4137,104631
that,that,SCONJ,mark,go,True,True,True,4137,104632
they,they,PRON,nsubjpass,go,True,True,True,4137,104633
are,be,AUX,auxpass,go,True,True,True,4137,104634
not,not,PART,neg,go,True,True,True,4137,104635
gone,go,VERB,acl,proof,False,True,True,4137,104636
to,to,ADP,prep,go,True,True,True,4137,104637
Scotland,scotland,PROPN,pobj,to,False,True,True,4137,104638
.,.,PUNCT,punct,be,False,False,True,4137,104639
”,"""",PUNCT,punct,be,False,False,True,4137,104640
“,"""",PUNCT,punct,be,False,False,True,4138,104641
Oh,oh,INTJ,intj,be,False,True,True,4138,104642
",",",",PUNCT,punct,be,False,False,True,4138,104643
but,but,CCONJ,cc,be,True,True,True,4138,104644
their,their,PRON,poss,remove,True,True,True,4138,104645
removing,remove,VERB,csubj,be,False,True,True,4138,104646
from,from,ADP,prep,remove,True,True,True,4138,104647
the,the,DET,det,chaise,True,True,True,4138,104648
chaise,chaise,NOUN,pobj,from,False,True,True,4138,104649
into,into,ADP,prep,remove,True,True,True,4138,104650
a,a,DET,det,coach,True,True,True,4138,104651
hackney,hackney,NOUN,compound,coach,False,True,True,4138,104652
coach,coach,NOUN,pobj,into,False,True,True,4138,104653
is,be,AUX,ROOT,be,True,True,True,4138,104654
such,such,DET,predet,presumption,True,True,True,4138,104655
a,a,DET,det,presumption,True,True,True,4138,104656
presumption,presumption,NOUN,attr,be,False,True,True,4138,104657
!,!,PUNCT,punct,be,False,False,True,4138,104658
And,and,CCONJ,cc,be,True,True,True,4139,104659
",",",",PUNCT,punct,be,False,False,True,4139,104660
besides,besides,ADV,advmod,be,True,True,True,4139,104661
",",",",PUNCT,punct,be,False,False,True,4139,104662
no,no,DET,det,trace,True,True,True,4139,104663
traces,trace,NOUN,nsubj,be,False,True,True,4139,104664
of,of,ADP,prep,trace,True,True,True,4139,104665
them,they,PRON,pobj,of,True,True,True,4139,104666
were,be,AUX,ROOT,be,True,True,True,4139,104667
to,to,PART,aux,find,True,True,True,4139,104668
be,be,AUX,auxpass,find,True,True,True,4139,104669
found,find,VERB,xcomp,be,False,True,True,4139,104670
on,on,ADP,prep,find,True,True,True,4139,104671
the,the,DET,det,road,True,True,True,4139,104672
Barnet,barnet,PROPN,compound,road,False,True,True,4139,104673
road,road,NOUN,pobj,on,False,True,True,4139,104674
.,.,PUNCT,punct,be,False,False,True,4139,104675
”,"""",PUNCT,punct,be,False,False,True,4139,104676
“,"""",PUNCT,punct,be,False,False,True,4140,104677
Well,well,INTJ,intj,be,True,True,True,4140,104678
",",",",PUNCT,punct,be,False,False,True,4140,104679
"then,--supposing","then,--suppose",VERB,advcl,be,False,False,True,4140,104680
them,they,PRON,nsubj,be,True,True,True,4140,104681
to,to,PART,aux,be,True,True,True,4140,104682
be,be,AUX,ccomp,"then,--suppose",True,True,True,4140,104683
in,in,ADP,prep,be,True,True,True,4140,104684
London,london,PROPN,pobj,in,False,True,True,4140,104685
--,--,PUNCT,punct,be,False,False,True,4140,104686
they,they,PRON,nsubj,be,True,True,True,4140,104687
may,may,AUX,aux,be,True,True,True,4140,104688
be,be,AUX,ROOT,be,True,True,True,4140,104689
there,there,ADV,advmod,be,True,True,True,4140,104690
",",",",PUNCT,punct,be,False,False,True,4140,104691
though,though,SCONJ,mark,for,True,True,True,4140,104692
for,for,ADP,advcl,be,True,True,True,4140,104693
the,the,DET,det,purpose,True,True,True,4140,104694
purpose,purpose,NOUN,pobj,for,False,True,True,4140,104695
of,of,ADP,prep,purpose,True,True,True,4140,104696
concealment,concealment,NOUN,pobj,of,False,True,True,4140,104697
",",",",PUNCT,punct,for,False,False,True,4140,104698
for,for,ADP,prep,for,True,True,True,4140,104699
no,no,DET,det,purpose,True,True,True,4140,104700
more,more,ADV,advmod,exceptionable,True,True,True,4140,104701
exceptionable,exceptionable,ADJ,amod,purpose,False,True,True,4140,104702
purpose,purpose,NOUN,pobj,for,False,True,True,4140,104703
.,.,PUNCT,punct,be,False,False,True,4140,104704
It,it,PRON,nsubj,be,True,True,True,4141,104705
is,be,AUX,ROOT,be,True,True,True,4141,104706
not,not,PART,neg,likely,True,True,True,4141,104707
likely,likely,ADJ,acomp,be,False,True,True,4141,104708
that,that,SCONJ,mark,be,True,True,True,4141,104709
money,money,NOUN,nsubj,be,False,True,True,4141,104710
should,should,AUX,aux,be,True,True,True,4141,104711
be,be,AUX,ccomp,be,True,True,True,4141,104712
very,very,ADV,advmod,abundant,True,True,True,4141,104713
abundant,abundant,ADJ,acomp,be,False,True,True,4141,104714
on,on,ADP,prep,be,True,True,True,4141,104715
either,either,DET,det,side,True,True,True,4141,104716
side,side,NOUN,pobj,on,True,True,True,4141,104717
;,;,PUNCT,punct,be,False,False,True,4141,104718
and,and,CCONJ,cc,be,True,True,True,4141,104719
it,it,PRON,nsubj,strike,True,True,True,4141,104720
might,might,AUX,aux,strike,True,True,True,4141,104721
strike,strike,VERB,conj,be,False,True,True,4141,104722
them,they,PRON,dobj,strike,True,True,True,4141,104723
that,that,SCONJ,mark,marry,True,True,True,4141,104724
they,they,PRON,nsubjpass,marry,True,True,True,4141,104725
could,could,AUX,aux,marry,True,True,True,4141,104726
be,be,AUX,auxpass,marry,True,True,True,4141,104727
more,more,ADV,advmod,economically,True,True,True,4141,104728
economically,economically,ADV,advmod,expeditiously,False,True,True,4141,104729
",",",",PUNCT,punct,economically,False,False,True,4141,104730
though,though,SCONJ,advmod,expeditiously,True,True,True,4141,104731
less,less,ADV,advmod,expeditiously,True,True,True,4141,104732
expeditiously,expeditiously,ADV,advmod,marry,False,True,True,4141,104733
",",",",PUNCT,punct,marry,False,False,True,4141,104734
married,marry,VERB,ccomp,strike,False,True,True,4141,104735
in,in,ADP,prep,marry,True,True,True,4141,104736
London,london,PROPN,pobj,in,False,True,True,4141,104737
",",",",PUNCT,punct,marry,False,False,True,4141,104738
than,than,ADP,prep,marry,True,True,True,4141,104739
in,in,ADP,prep,than,True,True,True,4141,104740
Scotland,scotland,PROPN,pobj,in,False,True,True,4141,104741
.,.,PUNCT,punct,strike,False,False,True,4141,104742
”,"""",PUNCT,punct,strike,False,False,True,4141,104743
“,"""",PUNCT,punct,secrecy,False,False,True,4142,104744
But,but,CCONJ,cc,secrecy,True,True,True,4142,104745
why,why,SCONJ,advmod,secrecy,True,True,True,4142,104746
all,all,DET,predet,secrecy,True,True,True,4142,104747
this,this,DET,det,secrecy,True,True,True,4142,104748
secrecy,secrecy,NOUN,ROOT,secrecy,False,True,True,4142,104749
?,?,PUNCT,punct,secrecy,False,False,True,4142,104750
Why,why,SCONJ,advmod,fear,True,True,True,4143,104751
any,any,DET,det,fear,True,True,True,4143,104752
fear,fear,NOUN,ROOT,fear,False,True,True,4143,104753
of,of,ADP,prep,fear,True,True,True,4143,104754
detection,detection,NOUN,pobj,of,False,True,True,4143,104755
?,?,PUNCT,punct,fear,False,False,True,4143,104756
Why,why,SCONJ,advmod,be,True,True,True,4144,104757
must,must,AUX,aux,be,True,True,True,4144,104758
their,their,PRON,poss,marriage,True,True,True,4144,104759
marriage,marriage,NOUN,nsubj,be,False,True,True,4144,104760
be,be,AUX,ROOT,be,True,True,True,4144,104761
private,private,ADJ,acomp,be,False,True,True,4144,104762
?,?,PUNCT,punct,be,False,False,True,4144,104763
Oh,oh,INTJ,intj,be,False,True,True,4145,104764
",",",",PUNCT,punct,oh,False,False,True,4145,104765
no,no,INTJ,intj,oh,True,True,True,4145,104766
",",",",PUNCT,punct,oh,False,False,True,4145,104767
no,no,INTJ,intj,oh,True,True,True,4145,104768
--,--,PUNCT,punct,be,False,False,True,4145,104769
this,this,PRON,nsubj,be,True,True,True,4145,104770
is,be,AUX,ROOT,be,True,True,True,4145,104771
not,not,PART,neg,be,True,True,True,4145,104772
likely,likely,ADJ,acomp,be,False,True,True,4145,104773
.,.,PUNCT,punct,be,False,False,True,4145,104774
His,his,PRON,poss,friend,True,True,True,4146,104775
most,most,ADV,advmod,particular,True,True,True,4146,104776
particular,particular,ADJ,amod,friend,False,True,True,4146,104777
friend,friend,NOUN,nsubjpass,persuade,False,True,True,4146,104778
",",",",PUNCT,punct,persuade,False,False,True,4146,104779
you,you,PRON,nsubj,see,True,True,True,4146,104780
see,see,VERB,ccomp,persuade,True,True,True,4146,104781
by,by,ADP,prep,see,True,True,True,4146,104782
Jane,jane,PROPN,poss,account,False,True,True,4146,104783
’s,’s,PART,case,jane,True,False,True,4146,104784
account,account,NOUN,pobj,by,False,True,True,4146,104785
",",",",PUNCT,punct,persuade,False,False,True,4146,104786
was,be,AUX,auxpass,persuade,True,True,True,4146,104787
persuaded,persuade,VERB,ROOT,persuade,False,True,True,4146,104788
of,of,ADP,prep,persuade,True,True,True,4146,104789
his,his,PRON,nsubj,intend,True,True,True,4146,104790
never,never,ADV,neg,intend,True,True,True,4146,104791
intending,intend,VERB,pcomp,of,False,True,True,4146,104792
to,to,PART,aux,marry,True,True,True,4146,104793
marry,marry,VERB,xcomp,intend,False,True,True,4146,104794
her,she,PRON,dobj,marry,True,True,True,4146,104795
.,.,PUNCT,punct,persuade,False,False,True,4146,104796
Wickham,wickham,PROPN,nsubj,marry,False,True,True,4147,104797
will,will,AUX,aux,marry,True,True,True,4147,104798
never,never,ADV,neg,marry,True,True,True,4147,104799
marry,marry,VERB,ROOT,marry,False,True,True,4147,104800
a,a,DET,det,woman,True,True,True,4147,104801
woman,woman,NOUN,dobj,marry,False,True,True,4147,104802
without,without,ADP,prep,marry,True,True,True,4147,104803
some,some,DET,det,money,True,True,True,4147,104804
money,money,NOUN,pobj,without,False,True,True,4147,104805
.,.,PUNCT,punct,marry,False,False,True,4147,104806
He,he,PRON,nsubj,afford,True,True,True,4148,104807
can,can,AUX,aux,afford,True,True,True,4148,104808
not,not,PART,neg,afford,True,True,True,4148,104809
afford,afford,VERB,ROOT,afford,False,True,True,4148,104810
it,it,PRON,dobj,afford,True,True,True,4148,104811
.,.,PUNCT,punct,afford,False,False,True,4148,104812
And,and,CCONJ,cc,have,True,True,True,4149,104813
what,what,DET,det,claim,True,True,True,4149,104814
claims,claim,NOUN,nsubj,have,False,True,True,4149,104815
has,have,VERB,ccomp,have,True,True,True,4149,104816
Lydia,lydia,PROPN,dobj,have,False,True,True,4149,104817
",",",",PUNCT,punct,have,False,False,True,4149,104818
what,what,DET,det,attraction,True,True,True,4149,104819
attractions,attraction,NOUN,attr,have,False,True,True,4149,104820
has,have,VERB,ROOT,have,True,True,True,4149,104821
she,she,PRON,nsubj,have,True,True,True,4149,104822
beyond,beyond,ADP,prep,have,True,True,True,4149,104823
youth,youth,NOUN,pobj,beyond,False,True,True,4149,104824
",",",",PUNCT,punct,youth,False,False,True,4149,104825
health,health,NOUN,conj,youth,False,True,True,4149,104826
",",",",PUNCT,punct,health,False,False,True,4149,104827
and,and,CCONJ,cc,health,True,True,True,4149,104828
good,good,ADJ,amod,humour,False,True,True,4149,104829
humour,humour,NOUN,conj,health,False,True,True,4149,104830
",",",",PUNCT,punct,have,False,False,True,4149,104831
that,that,PRON,nsubj,make,True,True,True,4149,104832
could,could,AUX,aux,make,True,True,True,4149,104833
make,make,VERB,csubj,have,True,True,True,4149,104834
him,he,PRON,nsubj,forego,True,True,True,4149,104835
for,for,ADP,prep,forego,True,True,True,4149,104836
her,her,PRON,poss,sake,True,True,True,4149,104837
sake,sake,NOUN,pobj,for,False,True,True,4149,104838
forego,forego,VERB,ccomp,make,False,True,True,4149,104839
every,every,DET,det,chance,True,True,True,4149,104840
chance,chance,NOUN,dobj,forego,False,True,True,4149,104841
of,of,ADP,prep,chance,True,True,True,4149,104842
benefiting,benefit,VERB,pcomp,of,False,True,True,4149,104843
himself,himself,PRON,dobj,benefit,True,True,True,4149,104844
by,by,ADP,prep,benefit,True,True,True,4149,104845
marrying,marry,VERB,pcomp,by,False,True,True,4149,104846
well,well,ADV,advmod,marry,True,True,True,4149,104847
?,?,PUNCT,punct,have,False,False,True,4149,104848
As,as,ADP,prep,throw,True,True,True,4150,104849
to,to,ADP,prep,as,True,True,True,4150,104850
what,what,PRON,det,restraint,True,True,True,4150,104851
restraint,restraint,NOUN,dobj,throw,False,True,True,4150,104852
the,the,DET,det,apprehension,True,True,True,4150,104853
apprehensions,apprehension,NOUN,nsubj,throw,False,True,True,4150,104854
of,of,ADP,prep,apprehension,True,True,True,4150,104855
disgrace,disgrace,NOUN,pobj,of,False,True,True,4150,104856
in,in,ADP,prep,apprehension,True,True,True,4150,104857
the,the,DET,det,corps,True,True,True,4150,104858
corps,corps,NOUN,pobj,in,False,True,True,4150,104859
might,might,AUX,aux,throw,True,True,True,4150,104860
throw,throw,VERB,advcl,be,False,True,True,4150,104861
on,on,ADP,prep,throw,True,True,True,4150,104862
a,a,DET,det,elopement,True,True,True,4150,104863
dishonourable,dishonourable,ADJ,amod,elopement,False,True,True,4150,104864
elopement,elopement,NOUN,pobj,on,False,True,True,4150,104865
with,with,ADP,prep,elopement,True,True,True,4150,104866
her,she,PRON,pobj,with,True,True,True,4150,104867
",",",",PUNCT,punct,be,False,False,True,4150,104868
I,i,PRON,nsubj,be,True,True,True,4150,104869
am,be,AUX,ccomp,know,True,True,True,4150,104870
not,not,PART,neg,be,True,True,True,4150,104871
able,able,ADJ,acomp,be,False,True,True,4150,104872
to,to,PART,aux,judge,True,True,True,4150,104873
judge,judge,VERB,xcomp,able,False,True,True,4150,104874
;,;,PUNCT,punct,know,False,False,True,4150,104875
for,for,SCONJ,mark,know,True,True,True,4150,104876
I,i,PRON,nsubj,know,True,True,True,4150,104877
know,know,VERB,ROOT,know,False,True,True,4150,104878
nothing,nothing,PRON,dobj,know,True,True,True,4150,104879
of,of,ADP,prep,nothing,True,True,True,4150,104880
the,the,DET,det,effect,True,True,True,4150,104881
effects,effect,NOUN,pobj,of,False,True,True,4150,104882
that,that,SCONJ,dobj,produce,True,True,True,4150,104883
such,such,DET,predet,step,True,True,True,4150,104884
a,a,DET,det,step,True,True,True,4150,104885
step,step,NOUN,nsubj,produce,False,True,True,4150,104886
might,might,AUX,aux,produce,True,True,True,4150,104887
